"season","round","hTeam","aTeam","hScore","aScore","hOdd","dOdd","aOdd","hProb","dProb","aProb"
"2007-2008","7","Valenciennes FC","FC Metz",0,0,1.68,3.27,5.25,0.5453271963177907,0.2801681008605163,0.174504702821693
"2007-2008","7","RC Strasbourg","FC Lorient",0,0,2.2,2.9,3.5,0.4189021873710276,0.3177878662814692,0.26330994634750304
"2007-2008","7","AS Nancy","AS St. Etienne",2,0,1.95,3.05,3.97,0.4693671867429014,0.30008721775365826,0.23054559550344023
"2007-2008","7","Paris St. Germain","Olympique Marseille",1,1,2.3,2.9,3.1,0.394471259324265,0.3128565160157964,0.29267222465993853
"2007-2008","7","OGC Nice","RC Lens",1,0,2.4,2.9,3,0.3805774278215223,0.31496062992125984,0.30446194225721784
"2007-2008","8","Olympique Marseille","Toulouse FC",1,2,1.7,3.3,4.97,0.5384438608010506,0.2773801707156927,0.18417596848325674
"2007-2008","8","FC Sochaux","RC Strasbourg",0,0,2.1,2.96,3.57,0.43521882027330916,0.30877010897768553,0.2560110707490054
"2007-2008","8","AJ Auxerre","OGC Nice",2,0,2.15,2.9,3.5,0.42450857381848595,0.31472187369301546,0.26076955248849853
"2007-2008","8","FC Metz","Olympique Lyon",1,5,6.63,3.55,1.5,0.13721928027521163,0.25627150090835304,0.6065092188164355
"2007-2008","8","AS St. Etienne","SM Caen",3,0,1.67,3.23,5.12,0.5425347991116097,0.2805056082094081,0.1769595926789821
"2007-2008","8","Lille OSC","Girondins Bordeaux",1,1,2.3,2.89,3.2,0.39767791872715547,0.31649107718770153,0.28583100408514295
"2007-2008","8","RC Lens","AS Nancy",1,0,2,3,3.75,0.4545454545454546,0.30303030303030304,0.24242424242424246
"2007-2008","8","Le Mans FC","Valenciennes FC",2,0,2,3,3.85,0.4574257425742575,0.304950495049505,0.23762376237623764
"2007-2008","8","AS Monaco","Paris St. Germain",1,2,2.2,2.9,3.4,0.41568296795952775,0.3153456998313659,0.26897133220910624
"2007-2008","8","FC Lorient","Stade Rennes",0,1,2.39,2.9,3.06,0.38385009343207144,0.3163454218285003,0.29980448473942833
"2007-2008","9","AJ Auxerre","Olympique Marseille",2,0,2.6,2.87,2.75,0.3507076362505277,0.31771423493079165,0.33157812881868076
"2007-2008","9","OGC Nice","AS St. Etienne",3,0,2.25,2.87,3.3,0.4055494893699017,0.3179394951506198,0.2765110154794785
"2007-2008","9","RC Strasbourg","Le Mans FC",0,1,2.2,2.9,3.38,0.4150224405114743,0.3148446100431874,0.27013294944533833
"2007-2008","9","SM Caen","FC Metz",1,2,2,2.95,3.9,0.45645705217218807,0.3094624082523309,0.23408053957548108
"2007-2008","9","AS Nancy","FC Lorient",2,0,1.74,3.17,4.9,0.5252106523121035,0.2882859731933944,0.18650337449450205
"2007-2008","9","Toulouse FC","RC Lens",1,1,2.2,2.9,3.37,0.41469003267280513,0.31459243857936947,0.2707175287478253
"2007-2008","9","Valenciennes FC","AS Monaco",1,0,2.35,2.9,3.1,0.3893460372455609,0.31550454742312695,0.2951494153313123
"2007-2008","9","Paris St. Germain","Girondins Bordeaux",0,2,2.15,2.9,3.5,0.42450857381848595,0.31472187369301546,0.26076955248849853
"2007-2008","9","Stade Rennes","FC Sochaux",0,2,1.62,3.3,5.7,0.5633423180592992,0.27654986522911057,0.1601078167115903
"2007-2008","9","Olympique Lyon","Lille OSC",1,1,1.5,3.5,6.76,0.6058898847631241,0.25966709346991035,0.13444302176696543
"2007-2008","10","AS Monaco","AS Nancy",1,3,2.1,2.9,3.6,0.4333748443337484,0.31382316313823166,0.25280199252801994
"2007-2008","10","AS St. Etienne","Olympique Marseille",1,0,2.3,2.95,3.15,0.3984349876728482,0.31064422767713584,0.2909207846500161
"2007-2008","10","Paris St. Germain","Stade Rennes",1,3,2.05,3,3.75,0.4484304932735426,0.30642750373692074,0.2451420029895366
"2007-2008","10","FC Lorient","SM Caen",0,0,1.9,3.1,4.2,0.4841948679806619,0.29676459650427667,0.21904053551506134
"2007-2008","10","Le Mans FC","OGC Nice",2,0,1.9,3.05,4.25,0.483089536942141,0.3009410230131371,0.21596944004472188
"2007-2008","10","Lille OSC","Valenciennes FC",3,0,1.95,3,4,0.46783625730994155,0.3040935672514619,0.22807017543859648
"2007-2008","10","FC Metz","RC Strasbourg",1,2,2.4,2.9,3,0.3805774278215223,0.31496062992125984,0.30446194225721784
"2007-2008","10","RC Lens","AJ Auxerre",2,0,2.1,2.95,3.5,0.43255131964809385,0.30791788856304986,0.2595307917888563
"2007-2008","10","Girondins Bordeaux","Olympique Lyon",1,3,2.9,2.9,2.45,0.3141025641025641,0.3141025641025641,0.37179487179487175
"2007-2008","10","FC Sochaux","Toulouse FC",0,1,2.25,2.9,3.25,0.40515851692638366,0.3143471252015046,0.2804943578721118
"2007-2008","11","SM Caen","Lille OSC",1,0,2.75,2.88,2.6,0.3319443213050803,0.3169607234683926,0.3510949552265272
"2007-2008","11","AJ Auxerre","FC Lorient",5,3,1.91,3,4,0.4729996058336618,0.30114308238076465,0.2258573117855735
"2007-2008","11","OGC Nice","FC Metz",3,1,1.65,3.25,5.52,0.5535243208219558,0.28102003980191603,0.16545563937612812
"2007-2008","11","Valenciennes FC","Paris St. Germain",0,0,2.48,2.9,2.95,0.3709404674153406,0.31721805489311883,0.3118414776915405
"2007-2008","11","Stade Rennes","Le Mans FC",3,0,1.95,3,4,0.46783625730994155,0.3040935672514619,0.22807017543859648
"2007-2008","11","RC Strasbourg","Girondins Bordeaux",1,1,2.64,2.88,2.75,0.3476245654692932,0.3186558516801854,0.3337195828505215
"2007-2008","11","Toulouse FC","AS St. Etienne",0,2,2.3,2.9,3.3,0.40159462861938733,0.3185060847671003,0.2798992866135124
"2007-2008","11","Olympique Lyon","AS Monaco",3,1,1.5,3.57,7,0.6118251928020566,0.25706940874035994,0.13110539845758354
"2007-2008","11","AS Nancy","FC Sochaux",1,1,1.64,3.3,5.5,0.5570560432140444,0.27683997299122215,0.1661039837947333
"2007-2008","11","Olympique Marseille","RC Lens",1,0,1.9,3.08,4.2,0.48326359832635984,0.2981171548117155,0.2186192468619247
"2007-2008","12","FC Metz","AS Nancy",0,0,3.4,3,2.14,0.2686642115835286,0.3044861064613324,0.4268496819551389
"2007-2008","12","FC Sochaux","Olympique Marseille",2,1,2.55,2.88,2.8,0.3576370409792443,0.3166577967003725,0.32570516232038316
"2007-2008","12","FC Lorient","OGC Nice",0,0,2.2,2.9,3.25,0.4105859289915051,0.3114789806142453,0.27793509039424963
"2007-2008","12","AS St. Etienne","AJ Auxerre",0,0,1.8,3.15,4.6,0.5094936708860759,0.29113924050632906,0.19936708860759494
"2007-2008","12","Lille OSC","RC Strasbourg",0,3,1.83,3,4.69,0.49995203018900103,0.30497073841529065,0.19507723139570832
"2007-2008","12","AS Monaco","SM Caen",0,0,1.6,3.35,5.5,0.5654442228019027,0.2700629123829983,0.16449286481509898
"2007-2008","12","Girondins Bordeaux","Valenciennes FC",2,1,1.75,3.2,4.75,0.5221124946328897,0.2855302705023615,0.19235723486474882
"2007-2008","12","Le Mans FC","Toulouse FC",1,1,1.9,3.02,4.15,0.47916348065453435,0.30146046796146203,0.21937605138400368
"2007-2008","12","RC Lens","Stade Rennes",1,2,2.25,2.9,3.23,0.4044560547507502,0.3138021114445476,0.2817418338047022
"2007-2008","12","Paris St. Germain","Olympique Lyon",2,3,3.47,3.05,2.1,0.2638462647525282,0.30017919301353213,0.4359745422339395
"2007-2008","13","AS Nancy","Girondins Bordeaux",1,0,2.25,2.9,3.25,0.40515851692638366,0.3143471252015046,0.2804943578721118
"2007-2008","13","Stade Rennes","AS Monaco",0,1,1.91,3,4.05,0.4743221877378931,0.30198512619312523,0.22369268606898168
"2007-2008","13","Olympique Lyon","Valenciennes FC",2,0,1.35,4.05,9,0.6741573033707865,0.22471910112359553,0.10112359550561797
"2007-2008","13","RC Strasbourg","Paris St. Germain",1,2,2.35,2.9,3.1,0.3893460372455609,0.31550454742312695,0.2951494153313123
"2007-2008","13","Olympique Marseille","FC Lorient",0,0,1.72,3.2,4.95,0.530511085806149,0.28514970862080513,0.18433920557304573
"2007-2008","13","OGC Nice","FC Sochaux",0,0,2,3,3.9,0.45882352941176474,0.3058823529411765,0.23529411764705888
"2007-2008","13","AJ Auxerre","Lille OSC",0,1,2.15,2.95,3.5,0.42678516069029665,0.3110468120285213,0.2621680272811822
"2007-2008","13","SM Caen","Le Mans FC",3,2,2.5,2.9,2.85,0.36506183745583043,0.3147084805653711,0.3202296819787986
"2007-2008","13","Toulouse FC","FC Metz",0,0,1.65,3.3,5.48,0.5552178318135764,0.2776089159067882,0.16717325227963523
"2007-2008","13","RC Lens","AS St. Etienne",3,2,2.2,2.9,3.3,0.41232227488151657,0.3127962085308057,0.27488151658767773
"2007-2008","14","Le Mans FC","AS St. Etienne",3,2,2.1,3,3.57,0.43701799485861176,0.30591259640102825,0.2570694087403599
"2007-2008","14","FC Sochaux","AJ Auxerre",1,1,2.1,2.95,3.6,0.43569230769230766,0.31015384615384617,0.2541538461538462
"2007-2008","14","Valenciennes FC","SM Caen",3,0,1.85,3.09,4.5,0.4975578337179968,0.29789061242015996,0.20455155386184315
"2007-2008","14","Lille OSC","OGC Nice",1,1,2,3,4,0.46153846153846156,0.3076923076923077,0.23076923076923078
"2007-2008","14","AS Monaco","RC Strasbourg",3,0,1.9,3.1,4.15,0.48292042042042044,0.2959834834834835,0.2210960960960961
"2007-2008","14","FC Metz","RC Lens",1,2,2.8,2.9,2.55,0.3264180092694769,0.3151622158463915,0.3584197748841315
"2007-2008","14","Paris St. Germain","AS Nancy",0,0,2.25,2.9,3.2,0.4033905672679852,0.3129754401217127,0.2836339926103021
"2007-2008","14","FC Lorient","Toulouse FC",1,0,2.2,2.9,3.33,0.4133458887985275,0.31357274322646916,0.27308136797500315
"2007-2008","14","Girondins Bordeaux","Stade Rennes",3,0,2.1,2.95,3.7,0.43870578778135044,0.31229903536977494,0.24899517684887457
"2007-2008","14","Olympique Lyon","Olympique Marseille",1,2,1.5,3.6,7,0.6131386861313869,0.25547445255474455,0.13138686131386862
"2007-2008","15","Stade Rennes","Olympique Lyon",0,2,3.25,3,2.2,0.28085106382978725,0.30425531914893617,0.4148936170212766
"2007-2008","15","Toulouse FC","AS Monaco",0,0,2.4,2.9,3,0.3805774278215223,0.31496062992125984,0.30446194225721784
"2007-2008","15","RC Strasbourg","Valenciennes FC",0,0,2.1,2.95,3.6,0.43569230769230766,0.31015384615384617,0.2541538461538462
"2007-2008","15","AS Nancy","Lille OSC",2,0,1.9,3,4.25,0.48067860508953814,0.30442978322337416,0.21489161168708765
"2007-2008","15","SM Caen","Girondins Bordeaux",5,0,3.06,2.9,2.35,0.2978583916083916,0.3142919580419581,0.38784965034965035
"2007-2008","15","Olympique Marseille","FC Metz",3,1,1.5,3.5,6.75,0.6057692307692307,0.25961538461538464,0.1346153846153846
"2007-2008","15","AS St. Etienne","FC Sochaux",1,0,1.88,3.05,4.2,0.48449319213313163,0.2986384266263238,0.21686838124054464
"2007-2008","15","RC Lens","FC Lorient",1,1,1.85,3.05,4.4,0.49333700946604164,0.29923720246300894,0.20742578807094936
"2007-2008","15","AJ Auxerre","Le Mans FC",3,0,2.2,3,3.25,0.4148936170212766,0.30425531914893617,0.28085106382978725
"2007-2008","15","OGC Nice","Paris St. Germain",2,1,2.4,2.87,3.05,0.38122509417938727,0.31879450384339,0.29998040197722275
"2007-2008","16","Le Mans FC","AS Nancy",2,1,2.41,2.9,2.92,0.37645259666936365,0.31284508895626434,0.31070231437437207
"2007-2008","16","FC Sochaux","RC Lens",0,2,2.25,2.95,3.2,0.40554183224143486,0.30931156696380624,0.2851466007947589
"2007-2008","16","Paris St. Germain","SM Caen",0,1,1.72,3.25,4.87,0.5312329033795509,0.2811447980962546,0.18762229852419451
"2007-2008","16","AS Monaco","OGC Nice",1,1,2,3,3.93,0.45964912280701753,0.30643274853801167,0.23391812865497078
"2007-2008","16","FC Lorient","AS St. Etienne",1,1,2.3,2.92,3.1,0.3953183684164557,0.31138090662939993,0.2933007249541445
"2007-2008","16","FC Metz","AJ Auxerre",0,1,2.75,2.9,2.57,0.33131070658576156,0.3141739459002912,0.3545153475139472
"2007-2008","16","Lille OSC","Olympique Marseille",1,1,2.39,2.85,3.02,0.3802299845822859,0.3188595309304082,0.3009104844873058
"2007-2008","16","Girondins Bordeaux","Toulouse FC",4,3,1.67,3.3,5,0.5434603603306875,0.275023879318863,0.1815157603504496
"2007-2008","16","Valenciennes FC","Stade Rennes",3,0,2.25,2.95,3.2,0.40554183224143486,0.30931156696380624,0.2851466007947589
"2007-2008","16","Olympique Lyon","RC Strasbourg",5,0,1.33,4.3,9,0.6863040663959282,0.21227544379222898,0.10142048981184273
"2007-2008","17","Olympique Marseille","AS Monaco",2,0,2.1,2.95,3.6,0.43569230769230766,0.31015384615384617,0.2541538461538462
"2007-2008","17","RC Strasbourg","Stade Rennes",3,0,2.45,2.9,2.95,0.3737848170398689,0.3157837247405789,0.31043145821955215
"2007-2008","17","Toulouse FC","Lille OSC",1,0,2.4,2.88,3,0.37974683544303806,0.31645569620253167,0.3037974683544304
"2007-2008","17","RC Lens","Le Mans FC",1,3,2.01,3,3.75,0.4533091568449683,0.3037171350861287,0.24297370806890298
"2007-2008","17","AS St. Etienne","FC Metz",2,0,1.52,3.5,6.5,0.5994729907773386,0.2603425559947299,0.1401844532279315
"2007-2008","17","AS Nancy","Valenciennes FC",0,0,1.7,3.25,5,0.5367464905037159,0.28075970272502065,0.18249380677126342
"2007-2008","17","FC Lorient","FC Sochaux",2,1,2.1,2.95,3.64,0.4369125605240672,0.31102250071204784,0.2520649387638849
"2007-2008","17","SM Caen","Olympique Lyon",1,0,4.28,3.1,1.85,0.21303071951264815,0.2941198321013336,0.49284944838601835
"2007-2008","17","OGC Nice","Girondins Bordeaux",1,1,2.37,2.9,3.1,0.3873330461008186,0.3165445928479104,0.29612236105127104
"2007-2008","17","AJ Auxerre","Paris St. Germain",0,1,2.3,2.9,3.08,0.39372300096976104,0.3122630697346381,0.2940139292956008
"2007-2008","18","Paris St. Germain","Toulouse FC",1,2,1.8,3.1,4.62,0.5075483733786945,0.2947055071231129,0.19774611949819265
"2007-2008","18","Olympique Lyon","OGC Nice",0,0,1.4,4,8,0.6557377049180327,0.22950819672131145,0.11475409836065573
"2007-2008","18","Valenciennes FC","AJ Auxerre",3,0,2,3,3.85,0.4574257425742575,0.304950495049505,0.23762376237623764
"2007-2008","18","FC Metz","FC Sochaux",1,2,2.75,2.88,2.6,0.3319443213050803,0.3169607234683926,0.3510949552265272
"2007-2008","18","Stade Rennes","SM Caen",1,2,1.91,3.05,4,0.4753462819738559,0.29767586838362786,0.22697784964251622
"2007-2008","18","Lille OSC","AS St. Etienne",3,0,2.2,2.92,3.35,0.414913471326773,0.31260604004071935,0.2724804886325076
"2007-2008","18","AS Monaco","RC Lens",2,0,2,3,3.75,0.4545454545454546,0.30303030303030304,0.24242424242424246
"2007-2008","18","Le Mans FC","FC Lorient",0,0,1.85,3.1,4.34,0.49430523917995434,0.2949886104783599,0.21070615034168563
"2007-2008","18","RC Strasbourg","AS Nancy",0,0,2.6,2.9,2.75,0.3518641076549746,0.31546437238032216,0.33267151996470334
"2007-2008","18","Girondins Bordeaux","Olympique Marseille",2,2,2.1,3,3.6,0.43795620437956195,0.3065693430656934,0.2554744525547445
"2007-2008","19","AS Nancy","Olympique Lyon",1,1,3.4,3,2.1,0.266497461928934,0.30203045685279184,0.4314720812182741
"2007-2008","19","OGC Nice","Valenciennes FC",1,0,1.95,3,4,0.46783625730994155,0.3040935672514619,0.22807017543859648
"2007-2008","19","FC Sochaux","Girondins Bordeaux",0,1,2.6,2.9,2.8,0.35396687009590233,0.31734960767218834,0.32868352223190933
"2007-2008","19","Olympique Marseille","Le Mans FC",1,0,1.8,3.2,4.5,0.5095541401273886,0.2866242038216561,0.20382165605095542
"2007-2008","19","AJ Auxerre","AS Monaco",1,0,2.3,2.9,3.1,0.394471259324265,0.3128565160157964,0.29267222465993853
"2007-2008","19","SM Caen","RC Strasbourg",2,0,1.92,3,4,0.4716981132075472,0.3018867924528302,0.22641509433962262
"2007-2008","19","FC Lorient","FC Metz",2,0,1.6,3.4,5.92,0.5744292237442923,0.27031963470319637,0.1552511415525114
"2007-2008","19","Toulouse FC","Stade Rennes",0,0,2.2,2.9,3.35,0.41402088216492644,0.3140848071595994,0.2718943106754741
"2007-2008","19","AS St. Etienne","Paris St. Germain",0,1,2.15,3,3.45,0.4273768968720966,0.3062867760916692,0.2663363270362341
"2007-2008","19","RC Lens","Lille OSC",1,2,2.39,2.8,3.19,0.3842034402811412,0.32794507938283124,0.2878514803360275
"2007-2008","20","Valenciennes FC","AS St. Etienne",2,0,2,3,3.95,0.4601941747572816,0.3067961165048544,0.23300970873786406
"2007-2008","20","Girondins Bordeaux","AJ Auxerre",4,1,1.67,3.3,5.25,0.5481987754520861,0.27742180454696475,0.17437942000094925
"2007-2008","20","Lille OSC","FC Metz",1,1,1.55,3.44,6.5,0.5920512616834803,0.26676728360738217,0.14118145470913762
"2007-2008","20","SM Caen","AS Nancy",0,0,2.5,2.86,2.94,0.3670444029264375,0.32084300955108175,0.31211258752248083
"2007-2008","20","RC Strasbourg","OGC Nice",0,1,2.2,2.9,3.4,0.41568296795952775,0.3153456998313659,0.26897133220910624
"2007-2008","20","Olympique Lyon","Toulouse FC",3,2,1.35,4.2,9,0.6796116504854368,0.21844660194174756,0.10194174757281553
"2007-2008","20","AS Monaco","FC Lorient",1,0,1.9,3,4.2,0.4794520547945205,0.30365296803652964,0.21689497716894976
"2007-2008","20","Le Mans FC","FC Sochaux",0,2,2,3,3.75,0.4545454545454546,0.30303030303030304,0.24242424242424246
"2007-2008","20","Paris St. Germain","RC Lens",3,0,2.05,3,3.75,0.4484304932735426,0.30642750373692074,0.2451420029895366
"2007-2008","20","Stade Rennes","Olympique Marseille",3,1,2.5,2.9,2.9,0.3670886075949367,0.31645569620253167,0.31645569620253167
"2007-2008","21","FC Lorient","Paris St. Germain",1,0,2.5,2.9,2.8,0.36298614215467145,0.31291908806437196,0.32409476978095664
"2007-2008","21","FC Sochaux","Lille OSC",1,1,2.15,2.95,3.5,0.42678516069029665,0.3110468120285213,0.2621680272811822
"2007-2008","21","AS St. Etienne","Stade Rennes",2,0,2.15,3,3.42,0.42638075052985913,0.3055728712130657,0.26804637825707517
"2007-2008","21","Toulouse FC","SM Caen",1,1,2.1,3,3.6,0.43795620437956195,0.3065693430656934,0.2554744525547445
"2007-2008","21","Le Mans FC","Girondins Bordeaux",1,2,2.75,2.9,2.6,0.33267151996470334,0.31546437238032216,0.3518641076549746
"2007-2008","21","FC Metz","AS Monaco",1,4,3.29,3,2.2,0.2783870423485743,0.3052977897756032,0.4163151678758225
"2007-2008","21","AJ Auxerre","RC Strasbourg",1,1,1.95,3,4,0.46783625730994155,0.3040935672514619,0.22807017543859648
"2007-2008","21","Olympique Marseille","Valenciennes FC",3,1,1.71,3.25,5,0.5352878201432925,0.2816437453677016,0.18306843448900603
"2007-2008","21","OGC Nice","AS Nancy",1,0,2.39,2.88,3.1,0.38449281229274507,0.31907563242349335,0.2964315552837615
"2007-2008","21","RC Lens","Olympique Lyon",3,0,4.2,3.1,1.9,0.21904053551506134,0.29676459650427667,0.4841948679806619
"2007-2008","22","Valenciennes FC","RC Lens",1,2,2.05,3,3.6,0.4438964241676942,0.30332922318125766,0.2527743526510481
"2007-2008","22","RC Strasbourg","Toulouse FC",2,0,2.1,2.95,3.52,0.43319010470985775,0.3083726169121021,0.25843727837804015
"2007-2008","22","Stade Rennes","OGC Nice",1,1,2.06,3,3.65,0.444237088725709,0.3050428009249868,0.25072011034930425
"2007-2008","22","Paris St. Germain","FC Metz",3,0,1.42,3.75,8,0.6426046910142444,0.24333297633072717,0.11406233265502837
"2007-2008","22","AS Monaco","FC Sochaux",1,0,1.8,3.2,4.53,0.5102428722280887,0.2870116156282999,0.2027455121436114
"2007-2008","22","Olympique Lyon","FC Lorient",2,0,1.35,4.1,9,0.6760098928276999,0.2225886232481451,0.10140148392415498
"2007-2008","22","Lille OSC","Le Mans FC",3,1,1.9,3.05,4.17,0.48109621167703737,0.2996992794053676,0.219204508917595
"2007-2008","22","SM Caen","AJ Auxerre",0,0,1.95,3.02,3.97,0.4679721622644897,0.30216745576680626,0.22986038196870398
"2007-2008","22","AS Nancy","Olympique Marseille",1,1,2.3,2.9,3.2,0.3981123981123982,0.3157443157443158,0.28614328614328616
"2007-2008","22","Girondins Bordeaux","AS St. Etienne",1,0,1.6,3.4,5.68,0.5706855791962174,0.2685579196217494,0.1607565011820331
"2007-2008","23","Lille OSC","Paris St. Germain",0,0,2.5,2.9,2.95,0.3690681622088007,0.31816220880069024,0.31276962899050903
"2007-2008","23","Olympique Marseille","SM Caen",6,1,1.72,3.25,4.95,0.5328486494543165,0.2819999006342845,0.18515144991139887
"2007-2008","23","Toulouse FC","OGC Nice",1,1,2.3,2.9,3.2,0.3981123981123982,0.3157443157443158,0.28614328614328616
"2007-2008","23","FC Sochaux","Valenciennes FC",1,0,2.02,3,3.7,0.45059673621823504,0.3034018023869449,0.24600146139482018
"2007-2008","23","RC Lens","RC Strasbourg",2,2,1.8,3.1,4.5,0.504885993485342,0.29315960912052114,0.2019543973941368
"2007-2008","23","AJ Auxerre","AS Nancy",0,0,2.3,2.9,3.1,0.394471259324265,0.3128565160157964,0.29267222465993853
"2007-2008","23","Le Mans FC","AS Monaco",1,0,2.65,2.9,2.7,0.3453903837670931,0.315615350683723,0.33899426554918394
"2007-2008","23","FC Metz","Stade Rennes",1,1,3.3,2.95,2.2,0.2763466042154567,0.3091334894613583,0.41451990632318503
"2007-2008","23","FC Lorient","Girondins Bordeaux",1,0,2.75,2.9,2.63,0.3340121307670411,0.31673564124460796,0.349252227988351
"2007-2008","23","AS St. Etienne","Olympique Lyon",1,1,3.75,3,2,0.2424242424242424,0.303030303030303,0.45454545454545453
"2007-2008","24","Paris St. Germain","Le Mans FC",0,0,1.72,3.25,5,0.5338370565045992,0.28252299605781866,0.1836399474375821
"2007-2008","24","Valenciennes FC","FC Lorient",3,0,2.1,2.9,3.6,0.4333748443337484,0.31382316313823166,0.25280199252801994
"2007-2008","24","Stade Rennes","AJ Auxerre",1,2,1.9,3.1,4.17,0.4834330590875093,0.29629768137621537,0.22026925953627524
"2007-2008","24","RC Strasbourg","AS St. Etienne",3,0,2.19,2.9,3.5,0.4200115865265249,0.3171811636183068,0.26280724985516846
"2007-2008","24","AS Nancy","Toulouse FC",1,0,1.75,3.2,4.75,0.5221124946328897,0.2855302705023615,0.19235723486474882
"2007-2008","24","Olympique Lyon","FC Sochaux",4,1,1.35,4.22,9,0.6803159761405771,0.21763662743833628,0.10204739642108657
"2007-2008","24","AS Monaco","Lille OSC",0,0,1.9,3,4.18,0.47895500725689394,0.3033381712626995,0.21770682148040638
"2007-2008","24","Girondins Bordeaux","FC Metz",3,0,1.35,4.2,9,0.6796116504854368,0.21844660194174756,0.10194174757281553
"2007-2008","24","SM Caen","RC Lens",1,4,2.25,2.9,3.3,0.40688775510204084,0.31568877551020413,0.27742346938775514
"2007-2008","24","OGC Nice","Olympique Marseille",0,2,2.5,2.9,2.9,0.3670886075949367,0.31645569620253167,0.31645569620253167
"2007-2008","25","Le Mans FC","Olympique Lyon",1,0,3.6,3,2.1,0.2554744525547445,0.3065693430656934,0.43795620437956195
"2007-2008","25","FC Sochaux","SM Caen",1,1,1.9,3.05,4.2,0.48185066766973855,0.3001692683844273,0.2179800639458341
"2007-2008","25","Lille OSC","Stade Rennes",3,1,2.05,2.9,3.75,0.4437417117209018,0.313679485871672,0.2425788024074263
"2007-2008","25","AS St. Etienne","AS Nancy",4,0,2.3,2.9,3.1,0.394471259324265,0.3128565160157964,0.29267222465993853
"2007-2008","25","FC Metz","Valenciennes FC",2,1,2.8,2.9,2.5,0.3240947697809566,0.3129190880643719,0.3629861421546714
"2007-2008","25","RC Lens","OGC Nice",0,0,1.9,3,4.25,0.48067860508953814,0.30442978322337416,0.21489161168708765
"2007-2008","25","FC Lorient","RC Strasbourg",1,0,2,3,3.85,0.4574257425742575,0.304950495049505,0.23762376237623764
"2007-2008","25","AJ Auxerre","Toulouse FC",1,0,1.88,3.05,4.2,0.48449319213313163,0.2986384266263238,0.21686838124054464
"2007-2008","25","AS Monaco","Girondins Bordeaux",0,6,2.37,2.9,3.1,0.3873330461008186,0.3165445928479104,0.29612236105127104
"2007-2008","25","Olympique Marseille","Paris St. Germain",2,1,2,3,4,0.46153846153846156,0.3076923076923077,0.23076923076923078
"2007-2008","26","SM Caen","AS St. Etienne",1,3,2.38,2.9,3.1,0.38633433605500644,0.3170605930382467,0.29660507090674687
"2007-2008","26","Valenciennes FC","Le Mans FC",1,2,2.1,2.96,3.55,0.4345920013234625,0.3083254063443484,0.2570825923321891
"2007-2008","26","Stade Rennes","FC Lorient",2,0,2,2.96,3.95,0.4582941360928191,0.3096582000627156,0.23204766384446535
"2007-2008","26","Paris St. Germain","AS Monaco",1,1,1.85,3.1,4.2,0.49085768143261066,0.29293119698397735,0.21621112158341185
"2007-2008","26","AS Nancy","RC Lens",2,1,2.1,2.9,3.65,0.4348808545603943,0.3149137222678718,0.2502054231717337
"2007-2008","26","RC Strasbourg","FC Sochaux",0,2,2.25,2.9,3.3,0.40688775510204084,0.31568877551020413,0.27742346938775514
"2007-2008","26","OGC Nice","AJ Auxerre",1,2,1.95,3,4,0.46783625730994155,0.3040935672514619,0.22807017543859648
"2007-2008","26","Olympique Lyon","FC Metz",2,0,1.2,5.45,13,0.761909882783095,0.1677599741907732,0.07033014302613186
"2007-2008","26","Toulouse FC","Olympique Marseille",0,0,2.88,2.9,2.5,0.31795456538900096,0.3157617752828699,0.3662836593281291
"2007-2008","26","Girondins Bordeaux","Lille OSC",0,0,1.7,3.2,5.15,0.5372453137734311,0.28541157294213526,0.17734311328443356
"2007-2008","27","Lille OSC","Olympique Lyon",0,1,3.1,2.9,2.3,0.29267222465993853,0.3128565160157964,0.394471259324265
"2007-2008","27","FC Metz","SM Caen",2,1,2.57,2.9,2.8,0.35662523606658175,0.31604374368659144,0.3273310202468268
"2007-2008","27","FC Sochaux","Stade Rennes",0,0,2.05,2.95,3.7,0.4446481311742541,0.3089927691210918,0.24635909970465422
"2007-2008","27","AS Monaco","Valenciennes FC",0,0,1.8,3.15,4.62,0.5099337748344371,0.2913907284768212,0.1986754966887417
"2007-2008","27","RC Lens","Toulouse FC",1,1,1.77,3.12,4.62,0.5127088802100007,0.2908636916575965,0.19642742813240285
"2007-2008","27","Olympique Marseille","AJ Auxerre",2,1,1.65,3.3,5.5,0.5555555555555555,0.27777777777777773,0.16666666666666666
"2007-2008","27","Le Mans FC","RC Strasbourg",0,1,1.8,3.1,4.5,0.504885993485342,0.29315960912052114,0.2019543973941368
"2007-2008","27","FC Lorient","AS Nancy",0,0,2.3,2.9,3.2,0.3981123981123982,0.3157443157443158,0.28614328614328616
"2007-2008","27","AS St. Etienne","OGC Nice",0,0,1.91,3,4.05,0.4743221877378931,0.30198512619312523,0.22369268606898168
"2007-2008","27","Girondins Bordeaux","Paris St. Germain",3,0,1.9,3.05,4.2,0.48185066766973855,0.3001692683844273,0.2179800639458341
"2007-2008","28","Stade Rennes","Paris St. Germain",2,0,2.25,2.9,3.2,0.4033905672679852,0.3129754401217127,0.2836339926103021
"2007-2008","28","Toulouse FC","FC Sochaux",1,2,2.38,2.88,3,0.38171986003605135,0.31544905100201465,0.30283108896193406
"2007-2008","28","AS Nancy","AS Monaco",2,0,2,3,3.85,0.4574257425742575,0.304950495049505,0.23762376237623764
