"season","round","hTeam","aTeam","hScore","aScore","hOdd","dOdd","aOdd","hProb","dProb","aProb"
"2006-2007","17","US Palermo","Ascoli Picchio FC",4,0,1.25,5,12,0.7384615384615385,0.18461538461538463,0.07692307692307693
"2006-2007","18","Parma FC","Lazio Roma",1,3,3,2.9,2.4,0.30446194225721784,0.31496062992125984,0.3805774278215223
"2006-2007","18","Reggina Calcio","Empoli FC",4,1,2.1,2.9,3.55,0.43183724832214765,0.3127097315436242,0.2554530201342282
"2006-2007","18","AS Livorno","Torino FC",1,1,2.2,2.8,3.5,0.41420118343195267,0.3254437869822485,0.2603550295857988
"2006-2007","18","Robur Siena","US Palermo",1,1,3.31,2.95,2.2,0.27574193274276126,0.3093917957215389,0.4148662715356999
"2006-2007","18","Internazionale","Atalanta Bergamo",2,1,1.25,4.9,11,0.7305997966790919,0.18637749915282953,0.08302270416807862
"2006-2007","18","Ascoli Picchio FC","Chievo Verona",3,0,3,2.9,2.45,0.30684517382854676,0.3174260418916001,0.3757287842798531
"2006-2007","18","Udinese Calcio","AC Milan",0,3,3.52,2.9,2.1,0.257070493879274,0.312030392570705,0.4308991135500211
"2006-2007","18","ACF Fiorentina","FC Messina",4,0,1.25,4.75,11.02,0.7264337508239948,0.19116677653263017,0.08239947264337508
"2006-2007","18","Calcio Catania","Sampdoria",4,2,2.38,2.85,3.1,0.38419725169594715,0.3208384066794225,0.29496434162463037
"2006-2007","18","AS Roma","Cagliari Calcio",2,0,1.22,5,12,0.7431260837255389,0.18132276442903147,0.07555115184542978
"2006-2007","19","Empoli FC","Parma FC",2,0,2.1,2.8,3.77,0.4334578901983328,0.3250934176487496,0.2414486921529175
"2006-2007","19","Torino FC","Internazionale",1,3,6.5,3.3,1.55,0.1396015283842795,0.2749727074235808,0.5854257641921398
"2006-2007","19","Chievo Verona","Calcio Catania",2,1,2.1,2.87,3.5,0.4288702928870294,0.3138075313807532,0.2573221757322176
"2006-2007","19","US Palermo","Udinese Calcio",2,0,1.72,3.2,4.9,0.5295150614615697,0.28461434553559367,0.18587059300283668
"2006-2007","19","Atalanta Bergamo","AS Livorno",5,1,1.96,2.95,4.07,0.46598772787077397,0.3096054056361752,0.22440686649305083
"2006-2007","19","FC Messina","AS Roma",1,1,6.42,3.4,1.55,0.14224405517018002,0.2685902453507517,0.5891656994790683
"2006-2007","19","Cagliari Calcio","Ascoli Picchio FC",1,0,1.7,3.15,5.2,0.5357318070318887,0.289125102207686,0.17514309076042514
"2006-2007","19","AC Milan","Reggina Calcio",3,1,1.25,4.87,11,0.7297619453053164,0.18731056090998877,0.08292749378469504
"2006-2007","19","Sampdoria","ACF Fiorentina",0,0,2.85,2.85,2.5,0.3184713375796179,0.3184713375796179,0.3630573248407644
"2006-2007","19","Lazio Roma","Robur Siena",1,1,1.6,3.25,6.25,0.5719816965857093,0.28159098908834923,0.14642731432594158
"2006-2007","20","Ascoli Picchio FC","Atalanta Bergamo",1,3,3.1,2.9,2.3,0.29267222465993853,0.3128565160157964,0.394471259324265
"2006-2007","20","Reggina Calcio","US Palermo",0,0,3,2.9,2.35,0.30201639707511635,0.312430755594948,0.3855528473299358
"2006-2007","20","Internazionale","ACF Fiorentina",3,1,1.5,3.5,7,0.6086956521739131,0.2608695652173913,0.13043478260869565
"2006-2007","20","Udinese Calcio","FC Messina",1,0,1.5,3.4,7,0.6040609137055838,0.26649746192893403,0.12944162436548223
"2006-2007","20","Empoli FC","Sampdoria",2,0,2.4,2.8,3.1,0.38003502626970226,0.32574430823117334,0.2942206654991243
"2006-2007","20","Robur Siena","Chievo Verona",2,1,2.25,2.8,3.4,0.4056242011077971,0.325948018747337,0.2684277801448658
"2006-2007","20","AS Livorno","AS Roma",1,1,4.34,3,1.89,0.21083866937373105,0.30501327502733094,0.4841480555989381
"2006-2007","20","Parma FC","Torino FC",1,0,2.4,2.8,3,0.3763440860215054,0.3225806451612903,0.30107526881720426
"2006-2007","20","Calcio Catania","Cagliari Calcio",0,1,2,2.85,4,0.4541832669322709,0.3187250996015936,0.22709163346613545
"2006-2007","20","Lazio Roma","AC Milan",0,0,3.37,2.9,2.2,0.2707175287478253,0.31459243857936947,0.41469003267280513
"2006-2007","21","Torino FC","Udinese Calcio",2,3,2.35,2.86,3.1,0.3876355369010143,0.3185117173837006,0.293852745715285
"2006-2007","21","US Palermo","Lazio Roma",0,3,1.87,3,4.24,0.48440903620881376,0.30194829923682726,0.21364266455435893
"2006-2007","21","Atalanta Bergamo","Calcio Catania",1,1,1.73,3.18,5,0.5290934864931418,0.2878401671802312,0.18306634632662705
"2006-2007","21","Chievo Verona","Empoli FC",0,0,2.15,2.85,3.43,0.4199548920631512,0.31680807646869297,0.26323703146815597
"2006-2007","21","ACF Fiorentina","AS Livorno",2,1,1.48,3.45,7.5,0.6148855778142155,0.26377700149711275,0.12133742068867186
"2006-2007","21","FC Messina","Ascoli Picchio FC",1,2,1.75,3.1,4.85,0.5193885482338717,0.2932032127126695,0.18740823905345888
"2006-2007","21","Cagliari Calcio","Reggina Calcio",0,2,2.1,2.8,3.75,0.43290043290043295,0.32467532467532473,0.24242424242424246
"2006-2007","21","AS Roma","Robur Siena",1,0,1.36,4,8.5,0.6666666666666667,0.22666666666666668,0.10666666666666667
"2006-2007","21","AC Milan","Parma FC",1,0,1.25,5,11,0.7333333333333334,0.18333333333333335,0.08333333333333334
"2006-2007","21","Sampdoria","Internazionale",0,2,5.17,3.25,1.67,0.17585269521998195,0.27974105670378663,0.5444062480762315
"2006-2007","22","Calcio Catania","US Palermo",1,2,2.75,2.85,2.6,0.33084049559102585,0.3192320571492354,0.34992744725973884
"2006-2007","22","Reggina Calcio","FC Messina",3,1,1.63,3.25,5.75,0.5602188413400284,0.28097129581053737,0.15880986284943413
"2006-2007","22","Udinese Calcio","Sampdoria",1,0,2.15,2.8,3.6,0.4228187919463088,0.32466442953020136,0.25251677852348997
"2006-2007","22","Internazionale","AS Roma",1,3,1.86,3,4.41,0.4897714399946692,0.30365829279669493,0.20657026720863597
"2006-2007","22","Lazio Roma","Chievo Verona",0,0,1.48,3.6,7,0.6163177460379573,0.2533750733711602,0.1303071805908824
"2006-2007","22","Ascoli Picchio FC","AC Milan",2,5,10,4.5,1.29,0.09112314574994115,0.20249587944431366,0.7063809748057454
"2006-2007","22","AS Livorno","Cagliari Calcio",2,1,2.7,1.9,4.5,0.33101045296167253,0.47038327526132406,0.1986062717770035
"2006-2007","22","Empoli FC","Atalanta Bergamo",2,0,2,2.75,4.25,0.45498783454987834,0.3309002433090025,0.21411192214111924
"2006-2007","22","Robur Siena","Torino FC",1,0,2.4,2.12,4.25,0.37081241254424235,0.41978763684253845,0.2093999506132192
"2006-2007","22","Parma FC","ACF Fiorentina",2,0,3.62,2.9,2.1,0.25175692434890456,0.31426209177346015,0.4339809838776354
"2006-2007","23","Torino FC","Reggina Calcio",1,2,2.2,2.85,3.42,0.4140435835351089,0.3196125907990314,0.2663438256658595
"2006-2007","23","Atalanta Bergamo","Lazio Roma",0,0,2.6,2.85,2.8,0.35200705778561975,0.32112924569916185,0.32686369651521835
"2006-2007","23","US Palermo","Empoli FC",0,1,1.57,3.35,6.25,0.581443785667671,0.27249753537261,0.14605867895971897
"2006-2007","23","Chievo Verona","Internazionale",0,2,7,3.75,1.45,0.1299671347475351,0.24260531819539888,0.6274275470570662
"2006-2007","23","Cagliari Calcio","Robur Siena",2,2,2.25,2.8,3.35,0.4040055992247227,0.3246473565198665,0.2713470442554108
"2006-2007","23","Sampdoria","Ascoli Picchio FC",2,0,1.53,3.4,6.55,0.5939696214010428,0.2672863296304693,0.13874404896848788
"2006-2007","23","AC Milan","AS Livorno",2,1,1.29,4.5,10,0.7063809748057451,0.20249587944431363,0.09112314574994114
"2006-2007","23","AS Roma","Parma FC",3,0,1.25,4.8,11.04,0.7279920870425323,0.1895812726673261,0.0824266402901418
"2006-2007","23","ACF Fiorentina","Udinese Calcio",2,0,1.78,3.07,4.72,0.5110062560391584,0.29628375757319286,0.19270998638764875
"2006-2007","23","FC Messina","Calcio Catania",1,1,2.62,2.8,2.8,0.34825870646766166,0.3258706467661691,0.3258706467661691
"2006-2007","24","Robur Siena","AC Milan",3,4,5,3.05,1.75,0.18193438432040904,0.2982530890498509,0.51981252662974
"2006-2007","24","Empoli FC","AS Roma",1,0,4,3,1.95,0.22807017543859648,0.3040935672514619,0.46783625730994155
"2006-2007","24","Internazionale","Cagliari Calcio",1,0,1.2,5.5,13,0.7630736392742797,0.16648879402347921,0.0704375667022412
"2006-2007","24","US Palermo","Chievo Verona",1,1,1.57,3.4,6,0.5802377837192104,0.2679333295409295,0.15182888673986006
"2006-2007","24","Parma FC","Sampdoria",0,1,2.55,2.88,2.7,0.3533742331288344,0.3128834355828221,0.3337423312883436
"2006-2007","24","Lazio Roma","Torino FC",2,0,1.54,3.37,6.85,0.5946042711464506,0.2717182722746392,0.1336774565789101
"2006-2007","24","AS Livorno","FC Messina",2,1,1.7,3.05,5.42,0.5344649207888781,0.2978984804397026,0.16763659877141934
"2006-2007","24","Ascoli Picchio FC","Udinese Calcio",2,2,3.7,2.95,2.05,0.24635909970465422,0.3089927691210918,0.4446481311742541
"2006-2007","24","Reggina Calcio","Atalanta Bergamo",1,1,2.1,2.85,3.5,0.42792792792792794,0.3153153153153153,0.25675675675675674
"2006-2007","24","Calcio Catania","ACF Fiorentina",0,1,4.5,3.05,1.8,0.20098846787479405,0.2965403624382208,0.5024711696869851
"2006-2007","25","Chievo Verona","Torino FC",3,0,2.1,2.85,3.77,0.43594425171931106,0.3212220802142292,0.24283366806645976
"2006-2007","25","Atalanta Bergamo","US Palermo",1,1,2.3,2.85,3.22,0.3966202783300199,0.32007952286282304,0.283300198807157
"2006-2007","25","AS Livorno","Ascoli Picchio FC",0,0,1.6,3.25,6,0.5685131195335277,0.27988338192419826,0.15160349854227403
"2006-2007","25","FC Messina","Robur Siena",1,0,2.5,2.77,3,0.36551572465361776,0.3298878381350341,0.3045964372113481
"2006-2007","25","ACF Fiorentina","Empoli FC",2,0,1.55,3.3,6.47,0.5850470618860375,0.27479483209798733,0.140158106015975
"2006-2007","25","AS Roma","Reggina Calcio",3,0,1.35,4.2,8.5,0.6755606017598637,0.21714447913709906,0.10729491910303718
"2006-2007","25","Udinese Calcio","Parma FC",3,3,1.6,3.3,5.92,0.569762015865609,0.27624825011665893,0.15398973401773217
"2006-2007","25","Cagliari Calcio","Lazio Roma",0,2,2.97,2.8,2.5,0.3078140802955015,0.3265027923134427,0.36568312739105585
"2006-2007","25","Calcio Catania","Internazionale",2,5,9,4,1.36,0.10134128166915053,0.2280178837555887,0.6706408345752608
"2006-2007","25","AC Milan","Sampdoria",1,0,1.4,3.85,8.1,0.6508400292184076,0.23666910153396636,0.112490869247626
"2006-2007","26","Empoli FC","FC Messina",3,1,1.65,3.15,6,0.5559232296492389,0.29119788219722037,0.1528788881535407
"2006-2007","26","Lazio Roma","Calcio Catania",3,1,1.45,3.65,7.5,0.628696101510019,0.24975598553137737,0.12154791295860366
"2006-2007","26","Reggina Calcio","ACF Fiorentina",1,1,3.32,2.9,2.2,0.27367879203843515,0.31331503088538093,0.4130061770761839
"2006-2007","26","Torino FC","Cagliari Calcio",1,0,2.1,2.85,3.75,0.4353803849679193,0.3208065994500458,0.24381301558203483
"2006-2007","26","Ascoli Picchio FC","Parma FC",0,0,2.75,2.88,2.6,0.3319443213050803,0.3169607234683926,0.3510949552265272
"2006-2007","26","Chievo Verona","AS Roma",2,2,4,3,1.95,0.22807017543859648,0.3040935672514619,0.46783625730994155
"2006-2007","26","Robur Siena","AS Livorno",0,0,2.15,2.8,3.6,0.4228187919463088,0.32466442953020136,0.25251677852348997
"2006-2007","26","Sampdoria","Atalanta Bergamo",2,1,2.1,2.9,3.7,0.43635624237494913,0.315982106547377,0.24766165107767382
"2006-2007","26","US Palermo","AC Milan",0,0,2.95,2.9,2.4,0.3080327506085417,0.31334366010179243,0.37862358928966583
"2006-2007","26","Internazionale","Udinese Calcio",1,1,1.29,4.5,10.2,0.707645344803663,0.20285833217705007,0.08949632301928681
"2006-2007","27","Ascoli Picchio FC","AS Roma",1,1,5.5,3.25,1.65,0.16595744680851066,0.28085106382978725,0.5531914893617021
"2006-2007","27","AS Livorno","Internazionale",1,2,4.4,3,1.87,0.20748576078112288,0.30431244914564687,0.4882017900732303
"2006-2007","27","AC Milan","Chievo Verona",3,1,1.35,4,8.5,0.6683046683046683,0.22555282555282555,0.10614250614250614
"2006-2007","27","ACF Fiorentina","Torino FC",5,1,1.35,4.05,8.52,0.6703383162863887,0.22344610542879625,0.10621557828481512
"2006-2007","27","Udinese Calcio","Empoli FC",0,1,2.05,2.95,3.75,0.446113519508015,0.3100110898276036,0.24387539066438152
"2006-2007","27","Parma FC","Reggina Calcio",2,2,2.35,2.9,3.1,0.3893460372455609,0.31550454742312695,0.2951494153313123
"2006-2007","27","Calcio Catania","Robur Siena",1,1,2.55,2.8,2.9,0.35841977488413157,0.32641800926947695,0.31516221584639154
"2006-2007","27","FC Messina","US Palermo",2,0,3.4,2.85,2.22,0.26849140674729477,0.32030553787396565,0.41120305537873963
"2006-2007","27","Lazio Roma","Sampdoria",1,0,1.75,3.15,5,0.5247813411078718,0.2915451895043732,0.18367346938775514
"2006-2007","27","Cagliari Calcio","Atalanta Bergamo",2,0,2.38,2.8,3.1,0.38200862600123225,0.3247073321010474,0.2932840418977202
"2006-2007","28","Sampdoria","Cagliari Calcio",1,1,1.8,3,4.75,0.5053191489361702,0.30319148936170215,0.19148936170212766
"2006-2007","28","Empoli FC","AS Livorno",2,2,1.95,2.86,4.34,0.4692353056811481,0.31993316296441915,0.21083153135443286
"2006-2007","28","Reggina Calcio","Lazio Roma",2,3,2.5,2.82,2.86,0.36223344052602263,0.3211289366365449,0.3166376228374324
"2006-2007","28","Torino FC","Calcio Catania",1,0,2.1,2.88,3.67,0.4345230754051454,0.3168397424829185,0.24863718211193608
"2006-2007","28","US Palermo","ACF Fiorentina",1,1,2.75,2.85,2.6,0.33084049559102585,0.3192320571492354,0.34992744725973884
"2006-2007","28","Chievo Verona","FC Messina",1,1,1.77,3,5.02,0.5147767591624111,0.30371828790582245,0.18150495293176644
"2006-2007","28","Internazionale","AC Milan",2,1,2.35,2.9,3.07,0.3882263163632399,0.31459718739779785,0.2971764962389622
"2006-2007","28","Robur Siena","Ascoli Picchio FC",0,1,1.63,3.15,6,0.5589318191899925,0.2892250365967262,0.15184314421328127
"2006-2007","28","Atalanta Bergamo","Parma FC",1,1,1.8,3.05,4.6,0.5046762589928058,0.29784172661870506,0.19748201438848922
"2006-2007","28","AS Roma","Udinese Calcio",3,1,1.5,3.5,7.17,0.6105839416058395,0.26167883211678833,0.12773722627737227
"2006-2007","29","Sampdoria","US Palermo",1,1,2.37,2.8,3.1,0.38300313285972726,0.32418479459912636,0.2928120725411464
"2006-2007","29","Udinese Calcio","AS Livorno",4,0,2,2.85,4,0.4541832669322709,0.3187250996015936,0.22709163346613545
"2006-2007","29","Ascoli Picchio FC","Internazionale",1,2,8.95,3.95,1.36,0.10155681377784921,0.23010974261056968,0.6683334436115811
"2006-2007","29","Parma FC","Robur Siena",1,0,2.25,2.85,3.35,0.4063198212575806,0.3207788062559847,0.2729013724864347
"2006-2007","29","Cagliari Calcio","Chievo Verona",0,2,2.1,2.8,3.75,0.43290043290043295,0.32467532467532473,0.24242424242424246
"2006-2007","29","ACF Fiorentina","AS Roma",0,0,2.38,2.9,3,0.3825521062351596,0.3139565561516138,0.3034913376132266
"2006-2007","29","FC Messina","Torino FC",0,3,2.2,2.8,3.6,0.4172185430463576,0.32781456953642385,0.25496688741721857
"2006-2007","29","Calcio Catania","Reggina Calcio",1,4,2.55,2.8,2.9,0.35841977488413157,0.32641800926947695,0.31516221584639154
"2006-2007","29","AC Milan","Atalanta Bergamo",1,0,1.33,4.15,9.37,0.6837960789278862,0.21914428553592497,0.09705963553618877
"2006-2007","29","Lazio Roma","Empoli FC",3,1,1.63,3.23,5.95,0.5622420052717958,0.2837320336201323,0.1540259611080718
"2006-2007","30","Reggina Calcio","Robur Siena",0,1,1.85,2.95,4.5,0.49062182389355996,0.30767809295019866,0.20170008315624136
"2006-2007","30","AS Roma","AC Milan",1,1,2.35,2.85,3.17,0.3897288786316675,0.32135539115242756,0.28891573021590494
"2006-2007","30","Empoli FC","Ascoli Picchio FC",4,1,1.6,3.3,6,0.5709342560553633,0.2768166089965398,0.1522491349480969
"2006-2007","30","Torino FC","US Palermo",0,0,2.6,2.8,2.8,0.3499999999999999,0.32499999999999996,0.32499999999999996
"2006-2007","30","Atalanta Bergamo","ACF Fiorentina",2,2,3.1,2.85,2.38,0.29496434162463037,0.3208384066794225,0.38419725169594715
"2006-2007","30","AS Livorno","Calcio Catania",4,1,1.95,2.9,4.15,0.46678948899447303,0.3138756908755939,0.21933482012993305
"2006-2007","30","Internazionale","Parma FC",2,0,1.22,5.12,11.95,0.7460608174184911,0.17777230415049983,0.07616687843100914
"2006-2007","30","Cagliari Calcio","FC Messina",2,0,1.86,2.9,4.5,0.4866860595211457,0.3121503692101142,0.2011635712687402
"2006-2007","30","Chievo Verona","Sampdoria",1,1,2.3,2.85,3.2,0.39591925331018024,0.31951378337312786,0.284566963316692
"2006-2007","30","Udinese Calcio","Lazio Roma",2,4,2.8,2.84,2.6,0.32649451715599576,0.321896002829855,0.35160948001414927
"2006-2007","31","Calcio Catania","AS Roma",0,2,4.76,3.1,1.8,0.193052864655411,0.29642955992250203,0.5105175754220869
"2006-2007","31","Atalanta Bergamo","Chievo Verona",1,0,2.05,2.85,4,0.44806917559202125,0.32229537191706786,0.22963545249091089
"2006-2007","31","Reggina Calcio","Internazionale",0,0,5.5,3.25,1.65,0.16595744680851066,0.28085106382978725,0.5531914893617021
"2006-2007","31","ACF Fiorentina","Ascoli Picchio FC",4,0,1.17,5.5,15,0.7747570080292999,0.1648119453444147,0.06043104662628539
"2006-2007","31","Lazio Roma","FC Messina",1,0,1.29,4.5,11,0.7122814590977768,0.20418735160802937,0.08353118929419384
"2006-2007","31","US Palermo","Cagliari Calcio",1,3,1.67,3.2,5.5,0.547791714650316,0.28587880108313357,0.16632948426655045
"2006-2007","31","Robur Siena","Udinese Calcio",2,2,2.45,2.7,3.2,0.374106949556181,0.33946741718986795,0.2864256332539511
"2006-2007","31","Sampdoria","Torino FC",1,0,1.95,2.8,4.5,0.4695360536612633,0.3269983230855226,0.20346562325321405
"2006-2007","31","Parma FC","AS Livorno",1,0,2,2.88,3.9,0.4530493707647628,0.31461761858664083,0.23233301064859632
"2006-2007","31","AC Milan","Empoli FC",3,1,1.44,3.75,7.8,0.637504903883876,0.2448018830914084,0.1176932130247156
"2006-2007","32","Cagliari Calcio","Empoli FC",0,0,2.37,2.7,3.4,0.38837415915725343,0.3409062063713669,0.27071963447137964
"2006-2007","32","Udinese Calcio","Chievo Verona",2,1,1.95,2.82,4.5,0.4706275033377838,0.32543391188251003,0.20393858477970628
"2006-2007","32","Ascoli Picchio FC","Lazio Roma",2,2,8.5,3.8,1.4,0.10743134087237478,0.24030694668820676,0.6522617124394183
"2006-2007","32","AS Livorno","Reggina Calcio",1,1,2.57,2.3,3.5,0.350670848579892,0.39183655689144453,0.2574925945286635
"2006-2007","32","AS Roma","Sampdoria",4,0,1.53,3.4,6.85,0.5976008724100327,0.2689203925845147,0.13347873500545257
"2006-2007","32","FC Messina","AC Milan",1,3,7,3.5,1.48,0.12937062937062938,0.25874125874125875,0.6118881118881119
"2006-2007","32","Parma FC","Calcio Catania",1,1,1.7,3.1,5.15,0.5323441147049016,0.29193064354784926,0.17572524174724907
"2006-2007","32","Torino FC","Atalanta Bergamo",1,2,2.3,2.6,3.5,0.3934284479031561,0.3480328577604842,0.2585386943363597
"2006-2007","32","ACF Fiorentina","Robur Siena",1,0,1.3,4.4,9.5,0.6981793886754634,0.20628027392684148,0.09554033739769499
"2006-2007","32","Internazionale","US Palermo",2,2,1.4,3.8,8,0.6479113384484229,0.23870417732310312,0.113384484228474
"2006-2007","33","Sampdoria","FC Messina",3,1,1.55,3.42,6,0.584265823866063,0.2647988383018707,0.15093533783206628
"2006-2007","33","AC Milan","Cagliari Calcio",3,1,1.27,4.6,11,0.7186275066749985,0.19840368119070617,0.0829688121342953
"2006-2007","33","Lazio Roma","ACF Fiorentina",0,1,2.35,2.85,3.18,0.390083284911873,0.32164762089224613,0.288269094195881
"2006-2007","33","Atalanta Bergamo","AS Roma",2,1,3.6,2.85,2.12,0.2524442216094259,0.31887691150664327,0.42867886688393075
"2006-2007","33","Reggina Calcio","Udinese Calcio",1,1,2,2.85,4.1,0.45671291772522965,0.320500293140512,0.22278678913425837
"2006-2007","33","Empoli FC","Torino FC",0,0,1.9,2.8,4.65,0.47911683532658694,0.325114995400184,0.19576816927322907
"2006-2007","33","Robur Siena","Internazionale",1,2,6,3.2,1.65,0.15357766143106458,0.2879581151832461,0.5584642233856894
"2006-2007","33","Chievo Verona","AS Livorno",2,1,1.65,3.2,5.6,0.5524044389642417,0.28483353884093715,0.16276202219482122
"2006-2007","33","US Palermo","Parma FC",3,4,1.75,3.1,5,0.5223251895534963,0.29486099410278016,0.1828138163437237
"2006-2007","33","Calcio Catania","Ascoli Picchio FC",3,3,1.31,4.3,9.4,0.6925146058560487,0.21097537992358698,0.09651001422036425
"2006-2007","34","Torino FC","AC Milan",0,1,4.6,2.2,2.38,0.19905717761557182,0.4162104622871046,0.38473236009732364
"2006-2007","34","ACF Fiorentina","Chievo Verona",1,0,1.42,3.75,8,0.6426046910142444,0.24333297633072717,0.11406233265502837
"2006-2007","34","AS Livorno","US Palermo",1,2,3.25,2.15,3,0.278167115902965,0.4204851752021564,0.3013477088948787
"2006-2007","34","Udinese Calcio","Calcio Catania",0,1,1.95,2.65,4.7,0.46495566962202517,0.34213719085394306,0.1929071395240317
"2006-2007","34","AS Roma","Lazio Roma",0,0,2.1,2.9,3.5,0.43026706231454004,0.31157270029673595,0.258160237388724
"2006-2007","34","Ascoli Picchio FC","Reggina Calcio",2,3,5.35,3.5,1.59,0.16968274053633775,0.25937218910554477,0.5709450703581175
"2006-2007","34","Robur Siena","Sampdoria",0,2,1.8,3,4.75,0.5053191489361702,0.30319148936170215,0.19148936170212766
"2006-2007","34","Parma FC","Cagliari Calcio",2,1,1.85,2.88,4.55,0.4880537812622208,0.3135067692135794,0.1984394495241997
"2006-2007","34","FC Messina","Atalanta Bergamo",0,0,2.1,3.1,3.4,0.43571723852831745,0.295163290615957,0.2691194708557255
"2006-2007","34","Internazionale","Empoli FC",3,1,1.55,3.35,6.5,0.5878382938516569,0.2719848822298711,0.14017682391847203
"2006-2007","35","Cagliari Calcio","Udinese Calcio",2,1,1.5,3.5,7,0.6086956521739131,0.2608695652173913,0.13043478260869565
"2006-2007","35","Torino FC","Ascoli Picchio FC",1,0,1.18,5.5,13,0.766098789242473,0.16436301296474876,0.06953819779277833
"2006-2007","35","Atalanta Bergamo","Robur Siena",3,1,2.8,2.3,3.25,0.3247881816206822,0.39539430805996095,0.279817510319357
"2006-2007","35","AC Milan","ACF Fiorentina",0,0,1.85,3,4.5,0.49315068493150677,0.30410958904109586,0.20273972602739723
"2006-2007","35","Empoli FC","Calcio Catania",2,1,1.85,2.7,5.5,0.494670219853431,0.3389407061958694,0.16638907395069955
"2006-2007","35","FC Messina","Internazionale",0,1,6.72,3.25,1.55,0.13507715821792002,0.27929800099213,0.5856248407899499
"2006-2007","35","US Palermo","AS Roma",1,2,2.1,3,3.5,0.4347826086956521,0.3043478260869565,0.26086956521739124
"2006-2007","35","Lazio Roma","AS Livorno",1,0,1.5,3.4,7.5,0.6093189964157706,0.2688172043010753,0.12186379928315413
"2006-2007","35","Chievo Verona","Parma FC",1,0,2.15,2.86,3.53,0.42358281971780165,0.3184276441934523,0.2579895360887461
"2006-2007","35","Sampdoria","Reggina Calcio",0,0,2.45,2.6,3.4,0.3755310110450297,0.3538657604078164,0.2706032285471538
"2006-2007","36","Internazionale","Lazio Roma",4,3,1.9,2.9,4.22,0.47496701078941234,0.31118528293099434,0.21384770627959324
"2006-2007","36","Reggina Calcio","Chievo Verona",1,1,2,2.75,4.2,0.4538310412573674,0.3300589390962672,0.21611001964636542
"2006-2007","36","Ascoli Picchio FC","US Palermo",3,2,8,4.1,1.36,0.11320448270261493,0.22088679551729745,0.6659087217800878
"2006-2007","36","AS Roma","Torino FC",0,1,1.68,2.9,5.87,0.5360460502698652,0.3105370222253012,0.15341692750483363
"2006-2007","36","Udinese Calcio","Atalanta Bergamo",2,3,2.61,2.57,3,0.346552677355412,0.35194649334537953,0.30150082929920846
"2006-2007","36","Parma FC","FC Messina",4,1,1.15,6,15,0.7884362680683311,0.15111695137976344,0.06044678055190538
"2006-2007","36","AS Livorno","Sampdoria",1,0,1.5,3.5,6.55,0.6032894736842105,0.25855263157894737,0.13815789473684212
"2006-2007","36","Robur Siena","Empoli FC",2,0,1.65,3.3,5.3,0.5520833333333334,0.2760416666666667,0.171875
"2006-2007","36","ACF Fiorentina","Cagliari Calcio",1,0,1.4,3.8,8.1,0.6488195615514333,0.23903878583473856,0.11214165261382798
"2006-2007","36","Calcio Catania","AC Milan",1,1,6,3,1.65,0.1506849315068493,0.3013698630136986,0.5479452054794521
"2006-2007","37","AC Milan","Udinese Calcio",2,3,2.25,2.63,3.6,0.4031423644376317,0.34489365778884845,0.25196397777351986
"2006-2007","37","US Palermo","Robur Siena",2,1,2.3,2.55,3.5,0.39076182136602455,0.35245183887915943,0.25678633975481613
"2006-2007","37","Empoli FC","Reggina Calcio",3,3,3.3,2.5,2.5,0.27472527472527475,0.3626373626373627,0.3626373626373627
"2006-2007","37","Lazio Roma","Parma FC",0,0,3.6,2.4,2.4,0.25,0.375,0.375
"2006-2007","37","Sampdoria","Calcio Catania",1,0,3.2,3.1,2.1,0.28120950323974087,0.290280777537797,0.4285097192224623
"2006-2007","37","Torino FC","AS Livorno",0,0,3.27,1.45,9,0.27635716781550773,0.6232330612115244,0.10040977097296781
"2006-2007","37","Chievo Verona","Ascoli Picchio FC",1,0,1.1,7,15.48,0.8141981245491705,0.1279454195720125,0.05785645587881702
"2006-2007","37","Cagliari Calcio","AS Roma",3,2,1.5,3.8,5.5,0.5997130559540889,0.23672883787661403,0.16355810616929697
"2006-2007","37","FC Messina","ACF Fiorentina",2,2,7.55,3.75,1.4,0.11895995015011612,0.23950603296890044,0.6415340168809833
"2006-2007","37","Atalanta Bergamo","Internazionale",1,1,2.5,3,2.75,0.3646408839779005,0.3038674033149171,0.33149171270718225
"2006-2007","38","Internazionale","Torino FC",3,0,1.36,3.77,9,0.6614396107389876,0.23860951474934305,0.09995087451166924
"2006-2007","38","AS Livorno","Atalanta Bergamo",4,2,2.37,2.4,3.75,0.3817522427944264,0.37698033975949613,0.2412674174460775
"2006-2007","38","Udinese Calcio","US Palermo",1,2,2.32,2.62,3.4,0.38943097961039413,0.3448396460672192,0.2657293743223866
"2006-2007","38","AS Roma","FC Messina",4,3,1.16,5.5,12.1,0.7652415886668354,0.16139640779155073,0.07336200354161397
"2006-2007","38","Calcio Catania","Chievo Verona",2,0,2.75,2.88,2.55,0.3296747693757996,0.31479361659147526,0.35553161403272504
"2006-2007","38","Ascoli Picchio FC","Cagliari Calcio",2,1,1.9,3,4,0.4743083003952569,0.30039525691699603,0.22529644268774704
"2006-2007","38","Parma FC","Empoli FC",3,1,1.77,2.1,13,0.5053029041035039,0.42589816203009606,0.06879893386640014
"2006-2007","38","ACF Fiorentina","Sampdoria",5,1,1.57,3.2,6.1,0.572081709211336,0.2806775885818118,0.1472407022068521
